halo_id,snapshot,z,mass,descendant_id
4148,0,6.0,1678661808.2390652,2045.0
4149,0,6.0,75050312.4967342,2046.0
4150,0,6.0,1041041572.7092849,2046.0
4151,0,6.0,244908270.6064476,2047.0
4152,0,6.0,56986502.442483544,2047.0
4153,0,6.0,57563304.03089971,2047.0
4154,0,6.0,223216744.54685602,2048.0
4155,0,6.0,264114124.83141258,2048.0
4156,0,6.0,748407948.5094641,2048.0
4157,0,6.0,747085024.1247532,2049.0
4158,0,6.0,4411556260.221254,2050.0
4159,0,6.0,794511819.6355383,2050.0
4160,0,6.0,2617706808.464174,2050.0
4161,0,6.0,55947110905.721886,2051.0
4162,0,6.0,3843099225.387081,2051.0
4163,0,6.0,2802279852.8400636,2052.0
4164,0,6.0,3104552605.791449,2052.0
4165,0,6.0,1088302001.0240974,2052.0
4166,0,6.0,254302666.43035015,2053.0
4167,0,6.0,487835646.0768681,2053.0
4168,0,6.0,277218089.36241454,2053.0
4169,0,6.0,987422544.9866036,2054.0
4170,0,6.0,2399104727.3761315,2054.0
4171,0,6.0,109622190.10367858,2054.0
4172,0,6.0,1901394470.9160295,2055.0
4173,0,6.0,986861419.1666969,2055.0
4174,0,6.0,53531100.24724705,2055.0
4175,0,6.0,618377722.3190093,2056.0
4176,0,6.0,156865042.81655204,2056.0
4177,0,6.0,189057499.59107906,2056.0
4178,0,6.0,913185826.0329384,2057.0
4179,0,6.0,486485625.8966403,2058.0
4180,0,6.0,89534851.48028356,2059.0
4181,0,6.0,72148906.17655128,2059.0
4182,0,6.0,297011087.6599372,2059.0
4183,0,6.0,3679218475.4964237,2060.0
4184,0,6.0,504875721.89241654,2061.0
4185,0,6.0,95724515.14623892,2061.0
4186,0,6.0,742054435.2474529,2061.0
4187,0,6.0,893896559.3910674,2062.0
4188,0,6.0,3500663133.6653333,2063.0
4189,0,6.0,7505904653.66581,2064.0
4190,0,6.0,556292589.6387379,2065.0
4191,0,6.0,264844975.5205407,2065.0
4192,0,6.0,103167725.12417452,2066.0
4193,0,6.0,58986319.23636843,2066.0
4194,0,6.0,602679810.5143653,2066.0
4195,0,6.0,2058778556.1300275,2067.0
4196,0,6.0,19925698.892478403,2067.0
4197,0,6.0,398867342.7321713,2067.0
4198,0,6.0,2025564450.0203538,2068.0
4199,0,6.0,170462261.79396397,2068.0
4200,0,6.0,539361247.3962748,2068.0
4201,0,6.0,1893239098.3361802,2069.0
4202,0,6.0,242914151.4214206,2069.0
4203,0,6.0,219097447.14755148,2069.0
4204,0,6.0,255181345.00252086,2070.0
4205,0,6.0,75448118.7506739,2070.0
4206,0,6.0,848646478.2615072,2070.0
4207,0,6.0,716868388.6182953,2071.0
4208,0,6.0,2846148469.4284363,2071.0
4209,0,6.0,546705326.4024941,2071.0
4210,0,6.0,3058162494.731118,2072.0
4211,0,6.0,4538586807.293597,2072.0
4212,0,6.0,270304788.62387,2073.0
4213,0,6.0,211683629.42702654,2073.0
4214,0,6.0,8528287060.52841,2074.0
4215,0,6.0,29659943.29723953,2075.0
4216,0,6.0,2135967.795772939,2076.0
4217,0,6.0,5156758.61760174,2076.0
4218,0,6.0,1728032005.4625955,2077.0
4219,0,6.0,133210858.79029031,2078.0
4220,0,6.0,46889967.68116028,2078.0
4221,0,6.0,147892811.10284856,2079.0
4222,0,6.0,21709812.78679225,2080.0
4223,0,6.0,5822799.354337055,2080.0
4224,0,6.0,12017677.865375707,2080.0
4225,0,6.0,6822371.246607982,2081.0
4226,0,6.0,6978319.731256222,2081.0
4227,0,6.0,14159195.695553806,2081.0
4228,0,6.0,102523320.00442666,2082.0
4229,0,6.0,17311265.77407349,2082.0
4230,0,6.0,265845601.49868762,2082.0
4231,0,6.0,307648260.1014658,2083.0
4232,0,6.0,59456081.88157825,2083.0
4233,0,6.0,2248468994.190856,2084.0
4234,0,6.0,520903439.96855956,2085.0
4235,0,6.0,4679181557.66395,2085.0
4236,0,6.0,1289458234.2119236,2086.0
4237,0,6.0,768941910.8378309,2087.0
4238,0,6.0,14989207637.666643,2088.0
4239,0,6.0,706812234.7670256,2089.0
4240,0,6.0,2838197496.434985,2089.0
4241,0,6.0,177633186.2017538,2089.0
4242,0,6.0,5162879060.48781,2090.0
4243,0,6.0,2693420319.862283,2090.0
4244,0,6.0,906047762.9657519,2091.0
4245,0,6.0,36248150.12635283,2092.0
4246,0,6.0,126380911.59947298,2092.0
4247,0,6.0,662924178.7973256,2093.0
4248,0,6.0,32232979271.133392,2094.0
4249,0,6.0,7901710834.04361,2094.0
4250,0,6.0,8731231907.059252,2095.0
4251,0,6.0,1270170571.6236203,2095.0
4252,0,6.0,7465191729.132375,2095.0
4253,0,6.0,34920032.36022424,2096.0
4254,0,6.0,24756147.678975705,2097.0
4255,0,6.0,9434438.816818587,2098.0
4256,0,6.0,1038998.6077574168,2098.0
4257,0,6.0,738910.4150595667,2098.0
4258,0,6.0,98346089.00273135,2099.0
4259,0,6.0,4366028.692501521,2100.0
4260,0,6.0,118848851.15315242,2100.0
4261,0,6.0,3777477.501534324,2101.0
4262,0,6.0,4479093.0793886995,2101.0
4263,0,6.0,7268222.769668059,2101.0
4264,0,6.0,3874692.337059684,2102.0
4265,0,6.0,5326713.848313897,2102.0
4266,0,6.0,4759824.014382965,2102.0
4267,0,6.0,47036350.06740922,2103.0
4268,0,6.0,28215741.636101786,2103.0
4269,0,6.0,876130.3158950667,2104.0
4270,0,6.0,9649.88373788771,2104.0
4271,0,6.0,452459.5946221295,2104.0
4272,0,6.0,4035259.9356472227,2105.0
4273,0,6.0,8125427.163441117,2105.0
4274,0,6.0,12320937.892797524,2106.0
4275,0,6.0,174276.31431009973,2106.0
4276,0,6.0,5838257.223381029,2106.0
4277,0,6.0,43520315.24002949,2107.0
4278,0,6.0,32196547.664195675,2107.0
4279,0,6.0,20152954.708841927,2107.0
4280,0,6.0,888189.7464074834,2108.0
4281,0,6.0,162210.07231470288,2108.0
4282,0,6.0,55676.80799404254,2108.0
4283,0,6.0,24715958.65922417,2109.0
4284,0,6.0,6528073.456483239,2110.0
4285,0,6.0,952097.1086041209,2110.0
4286,0,6.0,127688.99425192924,2111.0
4287,0,6.0,174166.69468230125,2111.0
4288,0,6.0,364576.6374385774,2111.0
4289,0,6.0,1249791.0137156602,2112.0
4290,0,6.0,31117901.415938795,2113.0
4291,0,6.0,195838450.31372672,2113.0
4292,0,6.0,1029733494.4048601,2114.0
4293,0,6.0,38597107.35297422,2115.0
4294,0,6.0,256709668.94448888,2115.0
4295,0,6.0,207819891.57017395,2116.0
4296,0,6.0,276245550.5151636,2116.0
4297,0,6.0,1176583467.5798428,2116.0
4298,0,6.0,28766372.97665623,2117.0
4299,0,6.0,48394218.30640039,2118.0
4300,0,6.0,59581030.81790633,2118.0
4301,0,6.0,82550231.1300551,2119.0
4302,0,6.0,224050914.528568,2119.0
4303,0,6.0,305550715.0146221,2120.0
4304,0,6.0,320865431.0291826,2120.0
4305,0,6.0,21807712.01338188,2121.0
4306,0,6.0,1090897125.6383562,2121.0
4307,0,6.0,680535593.2477903,2121.0
4308,0,6.0,3733277068.995806,2122.0
4309,0,6.0,171495438.0229978,2123.0
4310,0,6.0,1135437023.3986485,2124.0
4311,0,6.0,77263355.15768215,2125.0
4312,0,6.0,4643371.829988053,2125.0
4313,0,6.0,92523716.60850786,2125.0
4314,0,6.0,31553578.938205823,2126.0
4315,0,6.0,29988652.82344272,2126.0
4316,0,6.0,438630770.4167794,2126.0
4317,0,6.0,34964284.33559451,2127.0
4318,0,6.0,326998086.8614004,2127.0
4319,0,6.0,518140778.3939373,2127.0
4320,0,6.0,2111307422.4123492,2128.0
4321,0,6.0,692155397.3437166,2129.0
4322,0,6.0,189910501.26489675,2129.0
4323,0,6.0,4269005553.715075,2130.0
4324,0,6.0,883786953.064426,2131.0
4325,0,6.0,268782347.13482594,2132.0
4326,0,6.0,59439025.80624817,2133.0
4327,0,6.0,163848517.8266876,2133.0
4328,0,6.0,434697606.59940845,2134.0
4329,0,6.0,88595765.94733498,2135.0
4330,0,6.0,88024209.10510968,2135.0
4331,0,6.0,44757264.24845724,2135.0
4332,0,6.0,1154242454.0868692,2136.0
4333,0,6.0,3440531772.259609,2136.0
4334,0,6.0,6634202763.999589,2137.0
4335,0,6.0,3039519238.232985,2138.0
4336,0,6.0,8131716092.190293,2139.0
4337,0,6.0,2113594487.7691174,2139.0
4338,0,6.0,4648161995.0651655,2139.0
4339,0,6.0,25806668695.689888,2140.0
4340,0,6.0,1304437848.8201606,2141.0
4341,0,6.0,3462152150.9395146,2142.0
4342,0,6.0,21874613926.47131,2143.0
4343,0,6.0,1017984379.436878,2144.0
4344,0,6.0,148268431.35759643,2144.0
4345,0,6.0,1191062013.6695566,2145.0
4346,0,6.0,270504704.8759706,2145.0
4347,0,6.0,1990947276.1900575,2146.0
4348,0,6.0,1296937019.9152932,2147.0
4349,0,6.0,1227116675.310421,2148.0
4350,0,6.0,1763073915.1566923,2149.0
4351,0,6.0,104348966.21432823,2149.0
4352,0,6.0,2720881416.893285,2150.0
4353,0,6.0,3530715537.4629636,2150.0
4354,0,6.0,230243804.61786383,2151.0
4355,0,6.0,769912454.452852,2151.0
4356,0,6.0,1076823608.380717,2152.0
4357,0,6.0,116014192.28310119,2152.0
4358,0,6.0,151108541.23545527,2152.0
4359,0,6.0,231597751.42101425,2153.0
4360,0,6.0,12270435.555205155,2153.0
4361,0,6.0,94130776.65767333,2153.0
4362,0,6.0,18407421.98001984,2154.0
4363,0,6.0,4953885270.611043,2154.0
4364,0,6.0,622356181.5000004,2155.0
4365,0,6.0,140500163.6204281,2156.0
4366,0,6.0,365729770.0997871,2156.0
4367,0,6.0,41021591.54153398,2156.0
4368,0,6.0,571144598.0438578,2157.0
4369,0,6.0,120810992.68415709,2158.0
4370,0,6.0,3612411.6592675555,2159.0
4371,0,6.0,8841482.443026738,2159.0
4372,0,6.0,11400121.551733565,2159.0
4373,0,6.0,16345158.090516333,2160.0
4374,0,6.0,47653359.85158881,2160.0
4375,0,6.0,47889910.758337915,2161.0
4376,0,6.0,19403374.11517171,2161.0
4377,0,6.0,47099496.19139247,2161.0
4378,0,6.0,3207482.6298674447,2162.0
4379,0,6.0,11655337.559356658,2162.0
4380,0,6.0,54017.177470328585,2162.0
4381,0,6.0,13964867974.842266,2163.0
4382,0,6.0,1109242843.9684806,2163.0
4383,0,6.0,4803306682.086272,2164.0
4384,0,6.0,2821367324.996577,2164.0
4385,0,6.0,269486205.16647744,2164.0
4386,0,6.0,5775478.973665118,2165.0
4387,0,6.0,28494349.260464698,2166.0
4388,0,6.0,14612943.038969904,2166.0
4389,0,6.0,495555712.120682,2167.0
4390,0,6.0,295812042.1226809,2168.0
4391,0,6.0,44854593.06394616,2169.0
4392,0,6.0,5831891.590054705,2169.0
4393,0,6.0,19649198.627343852,2169.0
4394,0,6.0,225522011.01383072,2170.0
4395,0,6.0,2903384.7061241553,2171.0
4396,0,6.0,1006373.8229457266,2171.0
4397,0,6.0,30552578.461863805,2171.0
4398,0,6.0,546244.7044868682,2172.0
4399,0,6.0,448848.4187414112,2172.0
4400,0,6.0,77626.74958886139,2172.0
4401,0,6.0,2522592.198239511,2173.0
4402,0,6.0,48.49191198981551,2174.0
4403,0,6.0,183157.63714903718,2174.0
4404,0,6.0,522712.04779045004,2175.0
4405,0,6.0,2227823.7826095065,2175.0
4406,0,6.0,772893.6091333068,2175.0
4407,0,6.0,120105563.91417274,2176.0
4408,0,6.0,130589998.6997645,2177.0
4409,0,6.0,10147391.948079843,2178.0
4410,0,6.0,96370932.50295556,2178.0
4411,0,6.0,2059532.405702742,2179.0
4412,0,6.0,822810.1008799775,2180.0
4413,0,6.0,1393058.5763404635,2181.0
4414,0,6.0,176256008.6074538,2182.0
4415,0,6.0,88850358.49861118,2183.0
4416,0,6.0,133973214.86539026,2183.0
4417,0,6.0,81173807.48262106,2183.0
4418,0,6.0,245306925.4618017,2184.0
4419,0,6.0,17276314.959028147,2184.0
4420,0,6.0,12583309.106559327,2185.0
4421,0,6.0,54757818.602305494,2185.0
4422,0,6.0,896203.0157482949,2185.0
4423,0,6.0,20505074.969001662,2186.0
4424,0,6.0,4678303.366543339,2187.0
4425,0,6.0,4332592.937475733,2187.0
4426,0,6.0,570941566.6712986,2188.0
4427,0,6.0,893808475.761662,2188.0
4428,0,6.0,2761116.7264626063,2188.0
4429,0,6.0,402624855.5781853,2189.0
4430,0,6.0,956888567.28691,2190.0
4431,0,6.0,481580446.85112816,2190.0
4432,0,6.0,2978671065.6685343,2191.0
4433,0,6.0,855305586.5033578,2191.0
4434,0,6.0,5608087073.793622,2191.0
4435,0,6.0,1756169774.8055792,2192.0
4436,0,6.0,5942116669.705407,2193.0
4437,0,6.0,1376190471.5781777,2193.0
4438,0,6.0,2166836714.8579226,2194.0
4439,0,6.0,5347849991.18776,2195.0
4440,0,6.0,467835265.9585313,2195.0
4441,0,6.0,3350433976.9679537,2196.0
4442,0,6.0,733325692.0475516,2197.0
4443,0,6.0,62970895.14891316,2198.0
4444,0,6.0,1203152051.8216753,2198.0
4445,0,6.0,289347897.358498,2198.0
4446,0,6.0,31131614891.204815,2199.0
4447,0,6.0,66270839.171622574,2199.0
4448,0,6.0,939121061.586517,2199.0
4449,0,6.0,888510640.7380439,2200.0
4450,0,6.0,3314218900.2744823,2200.0
4451,0,6.0,1261052414.3635697,2200.0
4452,0,6.0,4543377276.681349,2201.0
4453,0,6.0,2151616809.1763544,2202.0
4454,0,6.0,470355275.38245624,2203.0
4455,0,6.0,170929807.5595662,2203.0
4456,0,6.0,235617221.52730557,2204.0
4457,0,6.0,155996250.83946788,2204.0
4458,0,6.0,397457898.53361595,2204.0
4459,0,6.0,328484569.91797787,2205.0
4460,0,6.0,230648841.8121305,2205.0
4461,0,6.0,366218427.9574297,2205.0
4462,0,6.0,1392324162.3976927,2206.0
4463,0,6.0,1510582788.7597766,2207.0
4464,0,6.0,1026911794.0008469,2207.0
4465,0,6.0,1492076685.6543906,2207.0
4466,0,6.0,8383918348.424358,2208.0
4467,0,6.0,1238930454.8150022,2209.0
4468,0,6.0,368851639.3225231,2209.0
4469,0,6.0,1359893450.1953316,2210.0
4470,0,6.0,426811942.9325099,2210.0
4471,0,6.0,392605064.8303079,2211.0
4472,0,6.0,174730511.1703777,2211.0
4473,0,6.0,52821216.95900892,2212.0
4474,0,6.0,219554664.68506077,2212.0
4475,0,6.0,515504243.97778785,2212.0
4476,0,6.0,1253774674.4399137,2213.0
4477,0,6.0,10161060.546645386,2213.0
4478,0,6.0,844259694.573218,2213.0
4479,0,6.0,6997056714.435748,2214.0
4480,0,6.0,1792579069.4757824,2215.0
4481,0,6.0,397392969.770132,2216.0
4482,0,6.0,209978833.50285742,2216.0
4483,0,6.0,1259726765.5456884,2217.0
4484,0,6.0,742794406.9486321,2217.0
4485,0,6.0,3151593302.380036,2217.0
4486,0,6.0,26419912468.396008,2218.0
4487,0,6.0,5172249772.205979,2218.0
4488,0,6.0,4044457154.112028,2218.0
4489,0,6.0,435549061.03569543,2219.0
4490,0,6.0,219146232.88129908,2219.0
4491,0,6.0,249415840.85333714,2220.0
4492,0,6.0,5760803.37749411,2221.0
4493,0,6.0,112459678.51106118,2221.0
4494,0,6.0,416721154.5262045,2222.0
4495,0,6.0,4873796147.83877,2222.0
4496,0,6.0,8017591.098096913,2223.0
4497,0,6.0,10709329.682162602,2223.0
4498,0,6.0,1774622.5146436016,2223.0
4499,0,6.0,505424298.9367344,2224.0
4500,0,6.0,558453185.6425972,2224.0
4501,0,6.0,857809225.3305465,2224.0
4502,0,6.0,155324910.47536877,2225.0
4503,0,6.0,16956222.972880736,2226.0
4504,0,6.0,5919945.499185773,2226.0
4505,0,6.0,16674052.608091252,2227.0
4506,0,6.0,23670304.545928013,2227.0
4507,0,6.0,103849766.25699614,2228.0
4508,0,6.0,6950931.033012134,2229.0
4509,0,6.0,98854117.5587976,2229.0
4510,0,6.0,171089669.37054908,2230.0
4511,0,6.0,70206657.9649554,2230.0
4512,0,6.0,181359122.01034427,2230.0
4513,0,6.0,23875321.522576153,2231.0
4514,0,6.0,30887383.9658854,2231.0
4515,0,6.0,108757762.57938977,2231.0
4516,0,6.0,388465962.46779203,2232.0
4517,0,6.0,305384357.94643706,2232.0
4518,0,6.0,9082729421.762964,2233.0
4519,0,6.0,13792539625.762815,2233.0
4520,0,6.0,495376438.0547174,2233.0
4521,0,6.0,5405433857.805633,2234.0
4522,0,6.0,261446268.0542213,2234.0
4523,0,6.0,472947536.630292,2235.0
4524,0,6.0,433476859.05044067,2235.0
4525,0,6.0,520574532.478886,2235.0
4526,0,6.0,3357706557.4135237,2236.0
4527,0,6.0,40122261.937532805,2237.0
4528,0,6.0,866116444.9416033,2237.0
4529,0,6.0,182892060.66640204,2237.0
4530,0,6.0,52240718.38578008,2238.0
4531,0,6.0,184126380.44474554,2238.0
4532,0,6.0,130626331.66129166,2238.0
4533,0,6.0,65737688.06819821,2239.0
4534,0,6.0,359420447.5057545,2239.0
4535,0,6.0,112824885.01459207,2239.0
4536,0,6.0,970047834.9458967,2240.0
4537,0,6.0,6194951.916986463,2241.0
4538,0,6.0,63768758.809309304,2241.0
4539,0,6.0,8675693.866378773,2241.0
4540,0,6.0,63379660.21285894,2242.0
4541,0,6.0,28141870.740847334,2242.0
4542,0,6.0,289560523.25932974,2243.0
4543,0,6.0,224147969.0428072,2243.0
4544,0,6.0,110342979.61529543,2243.0
4545,0,6.0,431445470.30017436,2244.0
4546,0,6.0,569585365.781221,2244.0
4547,0,6.0,290615257.7242887,2245.0
4548,0,6.0,4135024.1835948327,2246.0
4549,0,6.0,480825.90010525467,2246.0
4550,0,6.0,11832987096.901096,2247.0
4551,0,6.0,748663746.7499125,2248.0
4552,0,6.0,672839952.507018,2249.0
4553,0,6.0,13608070345.22821,2250.0
4554,0,6.0,2801702329.1874657,2250.0
4555,0,6.0,2038885294.0251684,2251.0
4556,0,6.0,344755128.6796207,2251.0
4557,0,6.0,659804302.4265068,2251.0
4558,0,6.0,154525698.85545546,2252.0
4559,0,6.0,564870001.6373576,2252.0
4560,0,6.0,907737950.3458474,2252.0
4561,0,6.0,269290649.84665585,2253.0
4562,0,6.0,3074780944.465489,2253.0
4563,0,6.0,105702178.18355225,2253.0
4564,0,6.0,160408431.0950392,2254.0
4565,0,6.0,168472105.33910784,2254.0
4566,0,6.0,71173239.95430595,2255.0
4567,0,6.0,58739794.44871097,2255.0
4568,0,6.0,18572318.550082207,2255.0
4569,0,6.0,67925127.05173217,2256.0
4570,0,6.0,74688219.3057345,2256.0
4571,0,6.0,36012551.288864605,2256.0
4572,0,6.0,4042875489.140739,2257.0
4573,0,6.0,689280706.0363103,2257.0
4574,0,6.0,781159054.7081428,2257.0
4575,0,6.0,230689615.00013822,2258.0
4576,0,6.0,240318592.32397565,2258.0
4577,0,6.0,31192883.950801685,2259.0
4578,0,6.0,206699767.45620188,2259.0
4579,0,6.0,27941227.811637767,2259.0
4580,0,6.0,23362062.154090337,2260.0
4581,0,6.0,60433033.99561705,2261.0
4582,0,6.0,21222726.541861642,2262.0
4583,0,6.0,84382381.90104131,2262.0
4584,0,6.0,7571400.937636708,2262.0
4585,0,6.0,182455309.2762058,2263.0
4586,0,6.0,30412773.983652547,2263.0
4587,0,6.0,73142076.75590916,2264.0
4588,0,6.0,85539.25236602736,2265.0
4589,0,6.0,6676537.100814942,2265.0
4590,0,6.0,102654.24737383914,2266.0
4591,0,6.0,2313356.7960755387,2266.0
4592,0,6.0,96523.55676367357,2267.0
4593,0,6.0,48883.7483467011,2267.0
4594,0,6.0,45229728.38580387,2268.0
4595,0,6.0,26528332.518332746,2269.0
4596,0,6.0,49121438.07218928,2269.0
4597,0,6.0,17698541.464408573,2270.0
4598,0,6.0,238703436.41264066,2270.0
4599,0,6.0,254274703.13129184,2271.0
4600,0,6.0,177471383.9115178,2271.0
4601,0,6.0,10053424.757360073,2271.0
4602,0,6.0,35482939.587873146,2272.0
4603,0,6.0,9150826.513312764,2273.0
4604,0,6.0,14798059.643946731,2274.0
4605,0,6.0,7141004197.702544,2275.0
4606,0,6.0,98590047.08529682,2276.0
4607,0,6.0,547058248.8458188,2276.0
4608,0,6.0,575339104.0774732,2276.0
4609,0,6.0,1490889546.5071826,2277.0
4610,0,6.0,23484121.878055327,2278.0
4611,0,6.0,197393713.89031127,2278.0
4612,0,6.0,5397893.875907507,2279.0
4613,0,6.0,8030339.533261389,2280.0
4614,0,6.0,54967614.89050998,2280.0
4615,0,6.0,1646598818.286835,2281.0
4616,0,6.0,1778121998.6384387,2281.0
4617,0,6.0,651706644.015092,2282.0
4618,0,6.0,41377465.28343337,2282.0
4619,0,6.0,208665395.8355014,2283.0
4620,0,6.0,228273444.11173168,2283.0
4621,0,6.0,923082348.6792011,2283.0
4622,0,6.0,6677645466.004205,2284.0
4623,0,6.0,775226590.3112198,2285.0
4624,0,6.0,494775869.7522487,2286.0
4625,0,6.0,13339108.07514346,2286.0
4626,0,6.0,89854632.78328831,2287.0
4627,0,6.0,1472643183.327721,2287.0
4628,0,6.0,511966776.9339544,2288.0
4629,0,6.0,486583658.3669007,2288.0
4630,0,6.0,897589800.0922571,2288.0
4631,0,6.0,292665267.5216495,2289.0
4632,0,6.0,8202906.503889672,2290.0
4633,0,6.0,2473575.532466998,2290.0
4634,0,6.0,1989388.0697685028,2290.0
4635,0,6.0,205434633.99766117,2291.0
4636,0,6.0,97597341.14249583,2292.0
4637,0,6.0,65754891.32713569,2292.0
4638,0,6.0,196837763.35052004,2292.0
4639,0,6.0,15841324.915769136,2293.0
4640,0,6.0,191789558.67440492,2294.0
4641,0,6.0,356557157.83399326,2294.0
4642,0,6.0,695892463.7744087,2295.0
4643,0,6.0,297708241.18563026,2295.0
4644,0,6.0,1032088194.627453,2295.0
4645,0,6.0,546112631.9437358,2296.0
4646,0,6.0,1283983733.124886,2296.0
4647,0,6.0,802003578.0527699,2296.0
4648,0,6.0,11736490.13669892,2297.0
4649,0,6.0,2988231.2293492905,2297.0
4650,0,6.0,2237663.776355515,2297.0
4651,0,6.0,8143867.822961386,2298.0
4652,0,6.0,92712129.4288728,2299.0
4653,0,6.0,86693097.77806541,2299.0
4654,0,6.0,14064208.875706753,2300.0
4655,0,6.0,24493964.430589214,2300.0
4656,0,6.0,850613668.9053338,2300.0
4657,0,6.0,339922176.7074464,2301.0
4658,0,6.0,2092751181.3401132,2301.0
4659,0,6.0,134836250.5411615,2302.0
4660,0,6.0,62056050.79699883,2302.0
4661,0,6.0,140404200.01397374,2303.0
4662,0,6.0,44517935.108085535,2303.0
4663,0,6.0,2074819460.606492,2304.0
4664,0,6.0,836956486.1366022,2304.0
4665,0,6.0,273649817.69199187,2304.0
4666,0,6.0,26001866.987932574,2305.0
4667,0,6.0,65440561.86030727,2305.0
4668,0,6.0,55779713.158891894,2306.0
4669,0,6.0,54161641.9742782,2306.0
4670,0,6.0,29904858.732765798,2307.0
4671,0,6.0,26170726.46859458,2307.0
4672,0,6.0,7476331.333385752,2308.0
4673,0,6.0,20271376.406667747,2308.0
4674,0,6.0,14174073.30193451,2309.0
4675,0,6.0,1717395.880236779,2309.0
4676,0,6.0,1400406.2910503214,2310.0
4677,0,6.0,71761137.35278451,2310.0
4678,0,6.0,234750802.892257,2311.0
4679,0,6.0,738760812.8369546,2312.0
4680,0,6.0,52339448.99919202,2312.0
4681,0,6.0,291965191.12669706,2312.0
4682,0,6.0,349461571.87227285,2313.0
4683,0,6.0,5215128.730247955,2313.0
4684,0,6.0,4755246259.574914,2314.0
4685,0,6.0,101405322.11453418,2315.0
4686,0,6.0,325234704.2746055,2315.0
4687,0,6.0,325194346.0006332,2315.0
4688,0,6.0,2472384692.737303,2316.0
4689,0,6.0,4899055837.566378,2316.0
4690,0,6.0,6338828996.203346,2316.0
4691,0,6.0,9346023.010561217,2317.0
4692,0,6.0,33668916.32780764,2317.0
4693,0,6.0,83901553.56469883,2317.0
4694,0,6.0,4530684901.084387,2318.0
4695,0,6.0,16374584.078078311,2319.0
4696,0,6.0,31014788.570279367,2319.0
4697,0,6.0,564364728.6519574,2320.0
4698,0,6.0,3283853991.019001,2321.0
4699,0,6.0,2580874254.4513764,2322.0
4700,0,6.0,422577111.0176167,2322.0
4701,0,6.0,748887922.9956783,2322.0
4702,0,6.0,2547084502.811057,2323.0
4703,0,6.0,2472916092.7508755,2323.0
4704,0,6.0,235837447.5669449,2324.0
4705,0,6.0,188664651.25826263,2324.0
4706,0,6.0,87551739.3584555,2324.0
4707,0,6.0,47069097.21834348,2325.0
4708,0,6.0,199566354.11500275,2325.0
4709,0,6.0,321917438.7943728,2325.0
4710,0,6.0,1277354.1761413768,2326.0
4711,0,6.0,33499331.979720537,2326.0
4712,0,6.0,16493013.180793848,2326.0
4713,0,6.0,9247119.502011782,2327.0
4714,0,6.0,10168145.189546267,2327.0
4715,0,6.0,49229771.91093461,2328.0
4716,0,6.0,356382371.9108111,2329.0
4717,0,6.0,698272506.7456458,2329.0
4718,0,6.0,164404304.60793933,2330.0
4719,0,6.0,22320688.69167572,2330.0
4720,0,6.0,6361186223.368386,2331.0
4721,0,6.0,3701797776.2389584,2332.0
4722,0,6.0,7369754760.608434,2333.0
4723,0,6.0,17844702.70386881,2334.0
4724,0,6.0,81291930.58774161,2334.0
4725,0,6.0,76104058.54914919,2334.0
4726,0,6.0,36235989.29094548,2335.0
4727,0,6.0,31745928.973807506,2335.0
4728,0,6.0,48397328.103476256,2335.0
4729,0,6.0,76265441.31794065,2336.0
4730,0,6.0,3564700.4942696295,2336.0
4731,0,6.0,37613310.48622435,2336.0
4732,0,6.0,13948846650.95038,2337.0
4733,0,6.0,12457301920.682789,2337.0
4734,0,6.0,1658729937.5974963,2337.0
4735,0,6.0,10124521370.904276,2338.0
4736,0,6.0,31531172144.680885,2339.0
4737,0,6.0,1162396416.0684583,2339.0
4738,0,6.0,13968858387.606422,2339.0
4739,0,6.0,359084687.27000856,2340.0
4740,0,6.0,71326744.11916524,2340.0
4741,0,6.0,667555226.52374,2340.0
4742,0,6.0,294654280.5695232,2341.0
4743,0,6.0,180971694.59279552,2341.0
4744,0,6.0,1279381019.1268773,2341.0
4745,0,6.0,5555823148.59022,2342.0
4746,0,6.0,526934653.5316727,2343.0
4747,0,6.0,99039461.78100832,2343.0
4748,0,6.0,759058085.1086441,2343.0
4749,0,6.0,26909235.18875965,2344.0
4750,0,6.0,429275109.0094515,2344.0
4751,0,6.0,14708347.325349366,2344.0
4752,0,6.0,6131744507.196633,2345.0
4753,0,6.0,4291586601.8165274,2345.0
4754,0,6.0,5090082977.268075,2346.0
4755,0,6.0,72663368.07850832,2347.0
